S,D,gen,compositionality
4,64,38,1.6214084750220956e-21
4,64,39,7.784682119655107e-22
4,64,40,3.737569936116936e-22
4,64,41,1.794476487626197e-22
4,64,42,8.615613673275506e-23
4,64,43,4.136515550857096e-23
4,64,44,1.9860176594916157e-23
4,64,45,9.53523828284725e-24
4,64,46,4.5780443429667095e-24
4,64,47,2.1980038027860618e-24
4,64,48,1.0553022983458505e-24
4,64,49,5.06670161117292e-25
4,64,50,2.4326171995362275e-25
4,64,51,1.1679445314936498e-25
4,64,52,5.60751781622683e-26
4,64,53,2.6922730670341156e-26
4,64,54,1.2926101182420353e-26
4,64,55,6.206060366760398e-27
4,64,56,2.9796444211851983e-27
4,64,57,1.4305824229896422e-27
4,64,58,6.868490932729696e-28
4,64,59,3.297689593753075e-28
4,64,60,1.5832817955581761e-28
4,64,61,7.601628876455261e-29
4,64,62,3.649682686775692e-29
4,64,63,1.75228019292118e-29
4,64,64,8.413021454247315e-30
4,64,65,4.039247277664646e-30
4,64,66,1.9393173616459008e-30
4,64,67,9.311021511304129e-31
4,64,68,4.4703937219635885e-31
4,64,69,2.1463187476378614e-31
4,64,70,1.0304873469709295e-31
4,64,71,4.947560437776855e-32
4,64,72,2.3754153175589885e-32
4,64,73,1.1404808494728215e-32
4,64,74,5.475659596869492e-33
4,64,75,2.6289654959702574e-33
4,64,76,1.2622149819089403e-33
4,64,77,6.0601276928033564e-34
4,64,78,2.9095794440294154e-34
4,64,79,1.3969429309504192e-34
4,64,80,6.706981506680655e-35
4,64,81,3.2201459296802795e-35
4,64,82,1.5460516475418688e-35
4,64,83,7.422880046632703e-36
4,64,84,3.563862065947301e-36
4,64,85,1.7110761248068217e-36
4,64,86,8.215193098686056e-37
4,64,87,3.944266223474919e-37
4,64,88,1.893715199966916e-37
4,64,89,9.092077094700556e-38
4,64,90,4.365274456128499e-38
4,64,91,2.0958490429469403e-38
4,64,92,1.0062559078398309e-38
4,64,93,4.831220814638588e-39
4,64,94,2.3195585117014146e-39
4,64,95,1.113662963386817e-39
4,64,96,5.346901963295493e-40
4,64,97,2.567146573515263e-40
4,64,98,1.232534573319415e-40
4,64,99,5.917626558998816e-41
4,64,100,2.8411620127992203e-41
4,64,101,1.3640944561968144e-41
5,64,1,1.0e-9
5,64,2,1.76023297397094e-9
5,64,3,3.0984201010132303e-9
5,64,4,5.453941123870055e-9
5,64,5,9.600206611486142e-9
5,64,6,1.689859889923906e-8
5,64,7,2.9745466651477474e-8
5,64,8,5.235893739814129e-8
5,64,9,9.216388460181178e-8
5,64,10,1.622297728068388e-7
5,64,11,2.8556177245202977e-7
5,64,12,5.026539338307256e-7
5,64,13,8.847839508995943e-7
5,64,14,1.5574132393599102e-6
5,64,15,2.7413709375260977e-6
5,64,16,4.825330029298874e-6
5,64,17,8.493328569592905e-6
5,64,18,1.4949070610069948e-5
5,64,19,2.6310233574162267e-5
5,64,20,4.630094836574871e-5
5,64,21,8.146579856506997e-5
5,64,22,0.0001432915182242018
5,64,23,0.0002518947371565858
5,64,24,0.00044236909867765634
5,64,25,0.000775517742874982
5,64,26,0.00135541822422633
5,64,27,0.002356421529538467
5,64,28,0.004059517694901663
5,64,29,0.006886617748081821
5,64,30,0.01139085679705446
5,64,31,0.01811054202736119
5,64,32,0.02719039257109561
5,64,33,0.03790161962810319
5,64,34,0.048630855922451616
5,64,35,0.057718225896640434
5,64,36,0.0643769904275292
5,64,37,0.06876077178080278
5,64,38,0.07145066612634277
5,64,39,0.07303184415253455
5,64,40,0.07393828512895761
5,64,41,0.07445054192301913
5,64,42,0.07473771081467973
5,64,43,0.07489797246574252
5,64,44,0.07498718598551082
5,64,45,0.07503677947976295
5,64,46,0.07506432693098587
5,64,47,0.07507962197760386
5,64,48,0.07508811214372423
5,64,49,0.075092824345135
5,64,50,0.07509543951235792
5,64,51,0.07509689081272142
5,64,52,0.07509769620094797
5,64,53,0.07509814313945476
5,64,54,0.075098391159757
5,64,55,0.0750985287935267
5,64,56,0.07509860517039407
5,64,57,0.07509864755402504
5,64,58,0.07509867107385546
5,64,59,0.07509868412564485
5,64,60,0.07509869136843388
5,64,61,0.0750986953876519
5,64,62,0.07509869761802376
5,64,63,0.07509869885571693
5,64,64,0.07509869954254594
5,64,65,0.0750986999236857
5,64,66,0.07509870013519032
5,64,67,0.07509870025255995
5,64,68,0.07509870031769156
5,64,69,0.07509870035383479
5,64,70,0.07509870037389166
5,64,71,0.07509870038502177
5,64,72,0.07509870039119808
5,64,73,0.07509870039462552
5,64,74,0.07509870039652741
5,64,75,0.07509870039758293
5,64,76,0.07509870039816868
5,64,77,0.0750987003984936
5,64,78,0.075098700398674
5,64,79,0.07509870039877403
5,64,80,0.07509870039882952
5,64,81,0.07509870039886044
5,64,82,0.07509870039887755
5,64,83,0.075098700398887
5,64,84,0.07509870039889231
5,64,85,0.07509870039889521
5,64,86,0.07509870039889682
5,64,87,0.0750987003988977
5,64,88,0.07509870039889815
5,64,89,0.07509870039889845
5,64,90,0.07509870039889868
5,64,91,0.07509870039889875
5,64,92,0.0750987003988988
5,64,93,0.07509870039889874
5,64,94,0.07509870039889889
5,64,95,0.07509870039889885
5,64,96,0.07509870039889889
5,64,97,0.07509870039889885
5,64,98,0.07509870039889889
5,64,99,0.07509870039889885
5,64,100,0.07509870039889889
5,64,101,0.07509870039889885
6,64,1,1.0e-9
6,64,2,3.3151211225740327e-9
6,64,3,1.0990027851246248e-8
6,64,4,3.643327051919125e-8
6,64,5,1.2078066999742385e-7
6,64,6,4.0040216182744903e-7
6,64,7,1.3273773699199794e-6
6,64,8,4.4003694804561015e-6
6,64,9,1.4587237992260029e-5
6,64,10,4.835274780476009e-5
6,64,11,0.00016023245421544082
6,64,12,0.0005305012344646552
6,64,13,0.0017511426069381681
6,64,14,0.005723761119365046
6,64,15,0.01812456394725508
6,64,16,0.052147771151991006
6,64,17,0.11823122979610065
6,64,18,0.18624188859401608
6,64,19,0.2264958936601899
6,64,20,0.24677123424913328
6,64,21,0.2568608940710241
6,64,22,0.2619135779749897
6,64,23,0.2644573830011896
6,64,24,0.26574209847600583
6,64,25,0.2663920222549131
6,64,26,0.2667211005349336
6,64,27,0.2668877990715864
6,64,28,0.2669722616261722
6,64,29,0.26701506198470526
6,64,30,0.2670367518259267
6,64,31,0.2670477438687078
6,64,32,0.2670533145341213
6,64,33,0.26705613771756415
6,64,34,0.26705756849744633
6,64,35,0.2670582936133248
6,64,36,0.26705866110071536
6,64,37,0.2670588473427421
6,64,38,0.26705894172993155
6,64,39,0.2670589895652276
6,64,40,0.2670590138080927
6,64,41,0.26705902609434296
6,64,42,0.26705903232099915
6,64,43,0.2670590354766593
6,64,44,0.2670590370759439
6,64,45,0.26705903788645846
6,64,46,0.2670590382972271
6,64,47,0.26705903850540386
6,64,48,0.2670590386109074
6,64,49,0.2670590386643767
6,64,50,0.26705903869147457
6,64,51,0.2670590387052076
6,64,52,0.26705903871216774
6,64,53,0.26705903871569464
6,64,54,0.2670590387174824
6,64,55,0.2670590387183895
6,64,56,0.2670590387188486
6,64,57,0.2670590387190814
6,64,58,0.2670590387191991
6,64,59,0.2670590387192591
6,64,60,0.2670590387192891
6,64,61,0.26705903871930453
6,64,62,0.26705903871931247
6,64,63,0.26705903871931685
6,64,64,0.26705903871931896
6,64,65,0.2670590387193194
6,64,66,0.26705903871931985
6,64,67,0.26705903871931924
6,64,68,0.2670590387193196
6,64,69,0.2670590387193202
6,64,70,0.26705903871932013
6,64,71,0.2670590387193201
6,64,72,0.26705903871932013
6,64,73,0.2670590387193201
6,64,74,0.26705903871932013
6,64,75,0.2670590387193201
6,64,76,0.26705903871932013
6,64,77,0.2670590387193201
6,64,78,0.26705903871932013
6,64,79,0.2670590387193201
6,64,80,0.26705903871932013
6,64,81,0.2670590387193201
6,64,82,0.26705903871932013
6,64,83,0.2670590387193201
6,64,84,0.26705903871932013
6,64,85,0.2670590387193201
6,64,86,0.26705903871932013
6,64,87,0.2670590387193201
6,64,88,0.26705903871932013
6,64,89,0.2670590387193201
6,64,90,0.26705903871932013
6,64,91,0.2670590387193201
6,64,92,0.26705903871932013
6,64,93,0.2670590387193201
6,64,94,0.26705903871932013
6,64,95,0.2670590387193201
6,64,96,0.26705903871932013
6,64,97,0.2670590387193201
6,64,98,0.26705903871932013
6,64,99,0.2670590387193201
6,64,100,0.26705903871932013
6,64,101,0.2670590387193201
7,64,1,1.0e-9
7,64,2,4.632038452470389e-9
7,64,3,2.1455779662619934e-8
7,64,4,9.938398174943577e-8
7,64,5,4.603500980779863e-7
7,64,6,2.132352285150812e-6
7,64,7,9.876985814046394e-6
7,64,8,4.5747316590177496e-5
7,64,9,0.000211833369109513
7,64,10,0.000979721516860114
7,64,11,0.00450617570216536
7,64,12,0.02020946722406675
7,64,13,0.08128691425297135
7,64,14,0.22597905101736104
7,64,15,0.35447834397332795
7,64,16,0.42725254414697306
7,64,17,0.47100057987325933
7,64,18,0.4991387681659955
7,64,19,0.5180651291360734
7,64,20,0.5311811726128491
7,64,21,0.5404586599287069
7,64,22,0.5471158996940115
7,64,23,0.5519420883787585
7,64,24,0.5554667899930592
7,64,25,0.5580548540231853
7,64,26,0.5599626741173706
7,64,27,0.5613731242741595
7,64,28,0.5624181012449322
7,64,29,0.563193531936708
7,64,30,0.5637696199770009
7,64,31,0.5641979841196232
7,64,32,0.564516710925027
7,64,33,0.5647539756922592
7,64,34,0.5649306622848053
7,64,35,0.5650622725760259
7,64,36,0.5651603259254918
7,64,37,0.5652333892329221
7,64,38,0.5652878375096807
7,64,39,0.5653284168196
7,64,40,0.5653586616940268
7,64,41,0.565381205059251
7,64,42,0.5653980085878989
7,64,43,0.5654105340354522
7,64,44,0.5654198707531516
7,64,45,0.5654268306263155
7,64,46,0.5654320187818342
7,64,47,0.5654358862615858
7,64,48,0.5654387692682549
7,64,49,0.5654409184103754
7,64,50,0.5654425204971454
7,64,51,0.5654437147821594
7,64,52,0.5654446050705565
7,64,53,0.5654452687433723
7,64,54,0.5654457634842309
7,64,55,0.5654461322935239
7,64,56,0.5654464072260813
7,64,57,0.5654466121773783
7,64,58,0.5654467649604716
7,64,59,0.5654468788542582
7,64,60,0.5654469637576097
7,64,61,0.5654470270497387
7,64,62,0.5654470742315492
7,64,63,0.56544710940375
7,64,64,0.565447135623256
7,64,65,0.5654471551688764
7,64,66,0.5654471697393774
7,64,67,0.5654471806011185
7,64,68,0.5654471886981232
7,64,69,0.5654471947341249
7,64,70,0.5654471992337318
7,64,71,0.5654472025880127
7,64,72,0.5654472050884999
7,64,73,0.5654472069525164
7,64,74,0.5654472083420683
7,64,75,0.5654472093779258
7,64,76,0.5654472101501171
7,64,77,0.5654472107257548
7,64,78,0.5654472111548692
7,64,79,0.5654472114747596
7,64,80,0.5654472117132238
7,64,81,0.5654472118909903
7,64,82,0.5654472120235083
7,64,83,0.5654472121222958
7,64,84,0.5654472121959376
7,64,85,0.5654472122508346
7,64,86,0.565447212291757
7,64,87,0.5654472123222664
7,64,88,0.5654472123450089
7,64,89,0.5654472123619608
7,64,90,0.5654472123745982
7,64,91,0.5654472123840192
7,64,92,0.565447212391041
7,64,93,0.5654472123962757
7,64,94,0.56544721240018
7,64,95,0.5654472124030894
7,64,96,0.565447212405258
7,64,97,0.5654472124068752
7,64,98,0.5654472124080798
7,64,99,0.5654472124089777
7,64,100,0.5654472124096469
7,64,101,0.5654472124101467
8,64,1,1.0e-9
8,64,2,5.561699380898968e-9
8,64,3,3.0932499086311075e-8
8,64,4,1.7203722754621586e-7
8,64,5,9.568182781999782e-7
8,64,6,5.321502563907025e-6
8,64,7,2.9595573993259726e-5
8,64,8,0.00016457002632358256
8,64,9,0.0009143106737206822
8,64,10,0.005055027370129201
8,64,11,0.027211963828422628
8,64,12,0.12765024158871685
8,64,13,0.3576012607060951
8,64,14,0.5225014551583639
8,64,15,0.6190882316354142
8,64,16,0.6824329617962003
8,64,17,0.7273328955378702
8,64,18,0.760898250095874
8,64,19,0.7869797212688147
8,64,20,0.8078510101744278
8,64,21,0.8249442954524508
8,64,22,0.8392080959334585
8,64,23,0.8512963159774211
8,64,24,0.8616748043972363
8,64,25,0.8706846586711185
8,64,26,0.8785815034334078
8,64,27,0.8855607701743938
8,64,28,0.8917744839796641
8,64,29,0.8973427160343446
8,64,30,0.9023615836468069
8,64,31,0.9069089561439238
8,64,32,0.9110486004911308
8,64,33,0.9148332435493207
8,64,34,0.9183068680226449
8,64,35,0.9215064572202919
8,64,36,0.9244633373079909
8,64,37,0.9272042215345734
8,64,38,0.9297520309913531
8,64,39,0.9321265458549614
8,64,40,0.9343449266572122
8,64,41,0.9364221349112741
8,64,42,0.9383712750873237
8,64,43,0.9402038745985155
8,64,44,0.9419301145387311
8,64,45,0.9435590210028356
8,64,46,0.9450986246373285
8,64,47,0.9465560944175166
8,64,48,0.9479378503866311
8,64,49,0.9492496591224798
8,64,50,0.9504967149454208
8,64,51,0.951683709294517
8,64,52,0.9528148902374639
8,64,53,0.9538941137150178
8,64,54,0.9549248878302943
8,64,55,0.9559104112609749
8,64,56,0.9568536066854597
8,64,57,0.9577571499627627
8,64,58,0.9586234956829917
8,64,59,0.9594548996048855
8,64,60,0.9602534384144435
8,64,61,0.9610210271708609
8,64,62,0.9617594347498103
8,64,63,0.9624702975474554
8,64,64,0.9631551316697075
8,64,65,0.9638153437986883
8,64,66,0.9644522409010311
8,64,67,0.9650670389196402
8,64,68,0.965660870571043
8,64,69,0.9662347923539946
8,64,70,0.9667897908609396
8,64,71,0.9673267884719743
8,64,72,0.9678466485007142
8,64,73,0.9683501798526939
8,64,74,0.9688381412493681
8,64,75,0.9693112450642898
8,64,76,0.9697701608124076
8,64,77,0.9702155183285542
8,64,78,0.9706479106669804
8,64,79,0.9710678967501012
8,64,80,0.9714760037914145
8,64,81,0.9718727295147638
8,64,82,0.9722585441896406
8,64,83,0.972633892500095
8,64,84,0.9729991952629173
8,64,85,0.9733548510090971
8,64,86,0.9737012374410852
8,64,87,0.9740387127771091
8,64,88,0.9743676169926245
8,64,89,0.974688272967974
8,64,90,0.9750009875504269
8,64,91,0.9753060525379587
8,64,92,0.9756037455914297
8,64,93,0.9758943310811602
8,64,94,0.9761780608733587
8,64,95,0.9764551750613196
8,64,96,0.9767259026458771
8,64,97,0.9769904621691721
8,64,98,0.9772490623054301
8,64,99,0.9775019024121181
8,64,100,0.9777491730445453
8,64,101,0.9779910564367092
9,64,1,1.0e-9
9,64,2,6.141251243157237e-9
9,64,3,3.771496568634597e-8
9,64,4,2.3161702968126643e-7
9,64,5,1.4224164340181003e-6
9,64,6,8.735343358207033e-6
9,64,7,5.364317091374923e-5
9,64,8,0.00032933183998039913
9,64,9,0.0020185809395718113
9,64,10,0.012250048019189708
9,64,11,0.07005425833774864
9,64,12,0.29454537473851766
9,64,13,0.562030502415185
9,64,14,0.7065941713505881
9,64,15,0.7927234212172611
9,64,16,0.8487484193700139
9,64,17,0.8872552457559763
9,64,18,0.9147118645239619
9,64,19,0.9347979875317655
9,64,20,0.9497663941596616
9,64,21,0.9610741455594233
9,64,22,0.9697042348485889
9,64,23,0.9763420011838093
9,64,24,0.9814777927147575
9,64,25,0.9854697080054131
9,64,26,0.9885835518978157
9,64,27,0.9910191881436287
9,64,28,0.9929284488754518
9,64,29,0.9944276221313854
9,64,30,0.9956063512903699
9,64,31,0.9965340959581906
9,64,32,0.9972648961306937
9,64,33,0.9978409311722213
9,64,34,0.99829520723922
9,64,35,0.9986536046008073
9,64,36,0.9989364486133805
9,64,37,0.9991597222592812
9,64,38,0.9993360064670128
9,64,39,0.9994752121054766
9,64,40,0.9995851515459885
9,64,41,0.9996719860428308
9,64,42,0.9997405765937988
9,64,43,0.9997947595302127
9,64,44,0.9998375632504557
9,64,45,0.9998713788330819
9,64,46,0.9998980944477581
9,64,47,0.9999192013106671
9,64,48,0.9999358772491239
9,64,49,0.9999490526324182
9,64,50,0.9999594624057789
9,64,51,0.9999676871665152
9,64,52,0.9999741855961156
9,64,53,0.9999793200711944
9,64,54,0.9999833768903348
9,64,55,0.9999865822502016
9,64,56,0.9999891148651732
9,64,57,0.9999911159362449
9,64,58,0.9999926970263586
9,64,59,0.9999939462820527
9,64,60,0.9999949333488187
9,64,61,0.9999957132545281
9,64,62,0.9999963294776191
9,64,63,0.999996816371226
9,64,64,0.9999972010784692
9,64,65,0.9999975050457232
9,64,66,0.9999977452182652
9,64,67,0.9999979349849631
9,64,68,0.9999980849246913
9,64,69,0.9999982033960843
9,64,70,0.9999982970035131
9,64,71,0.9999983709652617
9,64,72,0.9999984294044338
9,64,73,0.9999984755788023
9,64,74,0.9999985120624195
9,64,75,0.9999985408891132
9,64,76,0.999998563665864
9,64,77,0.9999985816623931
9,64,78,0.9999985958819377
9,64,79,0.9999986071171857
9,64,80,0.9999986159944605
9,64,81,0.9999986230086363
9,64,82,0.9999986285507272
9,64,83,0.9999986329296828
9,64,84,0.9999986363896147
9,64,85,0.9999986391234014
9,64,86,0.9999986412834401
9,64,87,0.9999986429901457
9,64,88,0.9999986443386603
9,64,89,0.9999986454041583
9,64,90,0.9999986462460371
9,64,91,0.9999986469112283
9,64,92,0.999998647436814
9,64,93,0.9999986478520935
9,64,94,0.9999986481802166
9,64,95,0.9999986484394755
9,64,96,0.9999986486443238
9,64,97,0.99999864880618
9,64,98,0.9999986489340663
9,64,99,0.9999986490351133
9,64,100,0.9999986491149533
9,64,101,0.9999986491780365
10,64,1,1.0e-9
10,64,2,6.455811367414102e-9
10,64,3,4.167749918168934e-8
10,64,4,2.690620137812841e-7
10,64,5,1.7370110884903436e-6
10,64,6,1.1213710630646602e-5
10,64,7,7.238921003260024e-5
10,64,8,0.00046714814938573893
10,64,9,0.0030082132363439457
10,64,10,0.019108007438626843
10,64,11,0.11147955758517278
10,64,12,0.42311096379308377
10,64,13,0.6874112326045805
10,64,14,0.8183255086128958
10,64,15,0.8901216998213809
10,64,16,0.9320509866038483
10,64,17,0.9574268682802072
10,64,18,0.9731128562362208
10,64,19,0.9829351265824902
10,64,20,0.989135211310636
10,64,21,0.9930686574242606
10,64,22,0.99557207848013
10,64,23,0.9971685988864968
10,64,24,0.9981880713498226
10,64,25,0.9988396009214603
10,64,26,0.9992562027712284
10,64,27,0.9995226764221942
10,64,28,0.9996931592849188
10,64,29,0.9998022447581902
10,64,30,0.999872050529338
10,64,31,0.9999167230227322
10,64,32,0.9999453124007535
10,64,33,0.9999636093732907
10,64,34,0.9999753194617254
10,64,35,0.9999828140057592
10,64,36,0.9999876105988961
10,64,37,0.9999906804847539
10,64,38,0.999992645258968
10,64,39,0.9999939027467092
10,64,40,0.999994707560316
10,64,41,0.9999952226550892
10,64,42,0.9999955523248821
10,64,43,0.999995763319455
10,64,44,0.999995898359784
10,64,45,0.9999959847880375
10,64,46,0.9999960401036869
10,64,47,0.9999960755067071
10,64,48,0.9999960981652841
10,64,49,0.9999961126671854
10,64,50,0.9999961219486663
10,64,51,0.9999961278889824
10,64,52,0.9999961316908933
10,64,53,0.9999961341241852
10,64,54,0.9999961356815363
10,64,55,0.9999961366782696
10,64,56,0.9999961373161974
10,64,57,0.9999961377244824
10,64,58,0.9999961379857926
10,64,59,0.999996138153036
10,64,60,0.9999961382600744
10,64,61,0.999996138328581
10,64,62,0.9999961383724266
10,64,63,0.9999961384004884
10,64,64,0.9999961384184485
10,64,65,0.9999961384299434
10,64,66,0.9999961384373002
10,64,67,0.9999961384420085
10,64,68,0.9999961384450227
10,64,69,0.9999961384469509
10,64,70,0.9999961384481855
10,64,71,0.9999961384489753
10,64,72,0.9999961384494805
10,64,73,0.9999961384498047
10,64,74,0.9999961384500121
10,64,75,0.9999961384501449
10,64,76,0.9999961384502298
10,64,77,0.9999961384502841
10,64,78,0.9999961384503189
10,64,79,0.9999961384503411
10,64,80,0.9999961384503553
10,64,81,0.9999961384503644
10,64,82,0.9999961384503702
10,64,83,0.9999961384503738
10,64,84,0.9999961384503764
10,64,85,0.9999961384503778
10,64,86,0.9999961384503788
10,64,87,0.9999961384503794
10,64,88,0.9999961384503798
10,64,89,0.99999613845038
10,64,90,0.9999961384503803
10,64,91,0.9999961384503804
10,64,92,0.9999961384503805
10,64,93,0.9999961384503805
10,64,94,0.9999961384503805
10,64,95,0.9999961384503805
10,64,96,0.9999961384503805
10,64,97,0.9999961384503805
10,64,98,0.9999961384503805
10,64,99,0.9999961384503805
10,64,100,0.9999961384503805
10,64,101,0.9999961384503805
11,64,1,1.0e-9
11,64,2,6.5849740418351085e-9
11,64,3,4.3361881923794395e-8
11,64,4,2.855368065451181e-7
11,64,5,1.8802497907730857e-6
11,64,6,1.2381280017326914e-5
11,64,7,8.152537350477374e-5
11,64,8,0.0005366242480660122
11,64,9,0.0035242167380763792
11,64,10,0.022803888338073373
11,64,11,0.134354800439296
11,64,12,0.49359856029907506
11,64,13,0.7621770835487374
11,64,14,0.8815918320050892
11,64,15,0.9392404721760503
11,64,16,0.968354926373448
11,64,17,0.9833917220314401
11,64,18,0.9912471083056194
11,64,19,0.9953752769058397
11,64,20,0.9975514695158969
11,64,21,0.9987005425623425
11,64,22,0.9993077997935742
11,64,23,0.9996288668158758
11,64,24,0.9997986612054234
11,64,25,0.9998884674006115
11,64,26,0.9999359701250223
11,64,27,0.9999610974476504
11,64,28,0.999974389195687
11,64,29,0.9999814202801393
11,64,30,0.9999851396110494
11,64,31,0.9999871070829396
11,64,32,0.9999881478484547
11,64,33,0.9999886983994991
11,64,34,0.9999889896337619
11,64,35,0.9999891436928909
11,64,36,0.9999892251881717
11,64,37,0.9999892682981202
11,64,38,0.9999892911027255
11,64,39,0.9999893031660679
11,64,40,0.9999893095474198
11,64,41,0.9999893129230732
11,64,42,0.9999893147087504
11,64,43,0.9999893156533505
