S,G,D,gen,compositionality
4,6,4,24,5.953105750684353e-7
4,6,4,25,7.859311847192575e-7
4,6,4,26,1.0375891160517382e-6
4,6,4,27,1.369828645299185e-6
4,6,4,28,1.808452116398138e-6
4,6,4,29,2.3875237341836913e-6
4,6,4,30,3.152014931823293e-6
4,6,4,31,4.161296711206276e-6
4,6,4,32,5.493750097813711e-6
4,6,4,33,7.252852625688015e-6
4,6,4,34,9.57521329308198e-6
4,6,4,35,1.2641179565468754e-5
4,6,4,36,1.6688839428149285e-5
4,6,4,37,2.203250459024541e-5
4,6,4,38,2.9087107968273835e-5
4,6,4,39,3.840040616784008e-5
4,6,4,40,5.069548082699209e-5
4,6,4,41,6.692682727336373e-5
4,6,4,42,8.835436502934719e-5
4,6,4,43,0.0001166410806256927
4,6,4,44,0.00015398182077839816
4,6,4,45,0.00020327312486697604
4,6,4,46,0.00026833708870785487
4,6,4,47,0.0003542163013253841
4,6,4,48,0.0004675621612287104
4,6,4,49,0.0006171456875136092
4,6,4,50,0.0008145286840675653
4,6,4,51,0.0010749442313032686
4,6,4,52,0.0014184494181241868
4,6,4,53,0.0018714303563668459
4,6,4,54,0.0024685599479935365
4,6,4,55,0.0032553321026020606
4,6,4,56,0.0042913204025489754
4,6,4,57,0.005654330554756238
4,6,4,58,0.007445626226231362
4,6,4,59,0.009796391961902275
4,6,4,60,0.012875528541828012
4,6,4,61,0.016898712044647414
4,6,4,62,0.022138321150204948
4,6,4,63,0.028933253137736037
4,6,4,64,0.03769669150530024
4,6,4,65,0.048918454258353346
4,6,4,66,0.06315664582213781
4,6,4,67,0.08101126137675416
4,6,4,68,0.10307106327578604
4,6,4,69,0.1298263118542271
4,6,4,70,0.1615465252690564
4,6,4,71,0.19813680969799322
4,6,4,72,0.23900750980888852
4,6,4,73,0.2830115017323154
4,6,4,74,0.32850459793503417
4,6,4,75,0.37355156150095437
4,6,4,76,0.4162374680527132
4,6,4,77,0.4549860983885249
4,6,4,78,0.48877726085718803
4,6,4,79,0.5172047380387982
4,6,4,80,0.5403904012683871
4,6,4,81,0.5588192426524612
4,6,4,82,0.5731648158870213
4,6,4,83,0.5841495083688624
4,6,4,84,0.5924541913204175
4,6,4,85,0.5986720140388355
4,6,4,86,0.6032934167096572
4,6,4,87,0.6067095472734604
4,6,4,88,0.6092245201880699
4,6,4,89,0.6110705199941637
4,6,4,90,0.6124225101424485
4,6,4,91,0.6134110948428824
4,6,4,92,0.6141331007373586
4,6,4,93,0.6146599571604409
4,6,4,94,0.6150441681493997
4,6,4,95,0.6153242257498522
4,6,4,96,0.6155282957545535
4,6,4,97,0.6156769593881393
4,6,4,98,0.615785240549072
4,6,4,99,0.6158640983523332
4,6,4,100,0.6159215226082736
4,6,4,101,0.6159633360743955
6,6,4,1,1.0e-9
6,6,4,2,1.123173391580189e-9
6,6,4,3,1.2615184674938065e-9
6,6,4,4,1.4169039755331323e-9
6,6,4,5,1.5914288434870886e-9
6,6,4,6,1.787450531190176e-9
6,6,4,7,2.007616874788904e-9
6,6,4,8,2.2549018533739013e-9
6,6,4,9,2.5326457611085325e-9
6,6,4,10,2.8446003274938333e-9
6,6,4,11,3.1949793952481773e-9
6,6,4,12,3.588515840351561e-9
6,6,4,13,4.030525503122708e-9
6,6,4,14,4.526978993901113e-9
6,6,4,15,5.084582343275088e-9
6,6,4,16,5.7108675862676585e-9
6,6,4,17,6.4142945040785265e-9
6,6,4,18,7.204364897694674e-9
6,6,4,19,8.091750936960512e-9
6,6,4,20,9.088439318827707e-9
6,6,4,21,1.0207893182051592e-8
6,6,4,22,1.146523396545304e-8
6,6,4,23,1.2877445666257317e-8
6,6,4,24,1.446360425759774e-8
6,6,4,25,1.624513536411702e-8
6,6,4,26,1.8246103676302677e-8
6,6,4,27,2.04935380129122e-8
6,6,4,28,2.3017796422370705e-8
6,6,4,29,2.5852976254858065e-8
6,6,4,30,2.9037374744254397e-8
6,6,4,31,3.261400632138779e-8
6,6,4,32,3.663118364633114e-8
6,6,4,33,4.114317020819709e-8
6,6,4,34,4.621091330758156e-8
6,6,4,35,5.1902867322586535e-8
6,6,4,36,5.8295918378866086e-8
6,6,4,37,6.547642291385342e-8
6,6,4,38,7.354137416375594e-8
6,6,4,39,8.259971232981311e-8
6,6,4,40,9.277379612104552e-8
6,6,4,41,1.042010555504862e-7
6,6,4,42,1.1703584831013159e-7
6,6,4,43,1.3145154479961953e-7
6,6,4,44,1.4764286997209355e-7
6,6,4,45,1.6582853362955385e-7
6,6,4,46,1.8625418469604493e-7
6,6,4,47,2.0919572937293935e-7
6,6,4,48,2.3496305799540554e-7
6,6,4,49,2.6390423092926965e-7
6,6,4,50,2.9641018004744127e-7
6,6,4,51,3.3291998928856587e-7
6,6,4,52,3.7392682562161444e-7
6,6,4,53,4.1998460052430804e-7
6,6,4,54,4.717154519491773e-7
6,6,4,55,5.298181478318604e-7
6,6,4,56,5.950775246414545e-7
6,6,4,57,6.683750884504017e-7
6,6,4,58,7.507009217000131e-7
6,6,4,59,8.43167056469224e-7
6,6,4,60,9.47022494856301e-7
6,6,4,61,1.063670079323168e-6
6,6,4,62,1.1946854408296032e-6
6,6,4,63,1.341838280636685e-6
6,6,4,64,1.5071162731635142e-6
6,6,4,65,1.6927519126631529e-6
6,6,4,66,1.9012526662194395e-6
6,6,4,67,2.1354348401912025e-6
6,6,4,68,2.3984616173449372e-6
6,6,4,69,2.6938857781960746e-6
6,6,4,70,3.0256976832791557e-6
6,6,4,71,3.3983791640386685e-6
6,6,4,72,3.816964049728305e-6
6,6,4,73,4.287106147197491e-6
6,6,4,74,4.815155590930692e-6
6,6,4,75,5.40824459353494e-6
6,6,4,76,6.074383753555117e-6
6,6,4,77,6.822570219730602e-6
6,6,4,78,7.662909170491241e-6
6,6,4,79,8.606750246757601e-6
6,6,4,80,9.666840777348597e-6
6,6,4,81,1.085749786218715e-5
6,6,4,82,1.2194801632031435e-5
6,6,4,83,1.3696812288005756e-5
6,6,4,84,1.538381384352283e-5
6,6,4,85,1.727858784949022e-5
6,6,4,86,1.9406720785686237e-5
6,6,4,87,2.1796949252143225e-5
6,6,4,88,2.4481547600173653e-5
6,6,4,89,2.749676320988913e-5
6,6,4,90,3.088330525702775e-5
6,6,4,91,3.468689352480181e-5
6,6,4,92,3.8958874615410005e-5
6,6,4,93,4.375691381096512e-5
6,6,4,94,4.914577183613137e-5
6,6,4,95,5.5198176897242354e-5
6,6,4,96,6.199580362893208e-5
6,6,4,97,6.963037198466349e-5
6,6,4,98,7.82048806788804e-5
6,6,4,99,8.783499154443067e-5
6,6,4,100,9.865058312981028e-5
6,6,4,101,0.00011079749404897858
8,6,4,1,1.0e-9
8,6,4,2,1.0170257941549193e-9
8,6,4,3,1.0343414659702599e-9
8,6,4,4,1.051951950843083e-9
8,6,4,5,1.0698622681994926e-9
8,6,4,6,1.0880775229252857e-9
8,6,4,7,1.106602906820986e-9
8,6,4,8,1.1254437000816369e-9
8,6,4,9,1.1446052728017706e-9
8,6,4,10,1.1640930865060317e-9
8,6,4,11,1.1839126957058448e-9
8,6,4,12,1.2040697494825893e-9
8,6,4,13,1.2245699930977105e-9
8,6,4,14,1.2454192696302987e-9
8,6,4,15,1.266623521642465e-9
8,6,4,16,1.2881887928731522e-9
8,6,4,17,1.310121229960732e-9
8,6,4,18,1.3324270841949695e-9
8,6,4,19,1.3551127132987658e-9
8,6,4,20,1.378184583240289e-9
8,6,4,21,1.4016492700759315e-9
8,6,4,22,1.4255134618246286e-9
8,6,4,23,1.4497839603741497e-9
8,6,4,24,1.4744676834197578e-9
8,6,4,25,1.4995716664359654e-9
8,6,4,26,1.5251030646817767e-9
8,6,4,27,1.551069155240155e-9
8,6,4,28,1.5774773390921403e-9
8,6,4,29,1.6043351432263259e-9
8,6,4,30,1.6316502227842267e-9
8,6,4,31,1.6594303632421994e-9
8,6,4,32,1.687683482630485e-9
8,6,4,33,1.7164176337900305e-9
8,6,4,34,1.7456410066677705e-9
8,6,4,35,1.7753619306509474e-9
8,6,4,36,1.8055888769412033e-9
8,6,4,37,1.8363304609690758e-9
8,6,4,38,1.867595444849608e-9
8,6,4,39,1.899392739879762e-9
8,6,4,40,1.9317314090783688e-9
8,6,4,41,1.9646206697693077e-9
8,6,4,42,1.9980698962086634e-9
8,6,4,43,2.0320886222566395e-9
8,6,4,44,2.066686544094919e-9
8,6,4,45,2.1018735229903157e-9
8,6,4,46,2.137659588105521e-9
8,6,4,47,2.1740549393576004e-9
8,6,4,48,2.2110699503252564e-9
8,6,4,49,2.2487151712055502e-9
8,6,4,50,2.2870013318209645e-9
8,6,4,51,2.325939344677668e-9
8,6,4,52,2.3655403080758485e-9
8,6,4,53,2.4058155092729843e-9
8,6,4,54,2.4467764277010146e-9
8,6,4,55,2.488434738238261e-9
8,6,4,56,2.530802314537021e-9
8,6,4,57,2.5738912324078814e-9
8,6,4,58,2.617713773261628e-9
8,6,4,59,2.6622824276097064e-9
8,6,4,60,2.7076098986243725e-9
8,6,4,61,2.7537091057593853e-9
8,6,4,62,2.800593188432341e-9
8,6,4,63,2.8482755097697924e-9
8,6,4,64,2.8967696604160188e-9
8,6,4,65,2.9460894624067103e-9
8,6,4,66,2.9962489731085795e-9
8,6,4,67,3.0472624892260652e-9
8,6,4,68,3.0991445508762203e-9
8,6,4,69,3.151909945733025e-9
8,6,4,70,3.2055737132422447e-9
8,6,4,71,3.260151148908e-9
8,6,4,72,3.315657808652401e-9
8,6,4,73,3.3721095132493312e-9
8,6,4,74,3.429522352833783e-9
8,6,4,75,3.4879126914879217e-9
8,6,4,76,3.547297171905266e-9
8,6,4,77,3.6076927201342213e-9
8,6,4,78,3.6691165504024713e-9
8,6,4,79,3.731586170023424e-9
8,6,4,80,3.7951193843862134e-9
8,6,4,81,3.859734302030693e-9
8,6,4,82,3.925449339808788e-9
8,6,4,83,3.9922832281337895e-9
8,6,4,84,4.060255016318918e-9
8,6,4,85,4.129384078006859e-9
8,6,4,86,4.199690116691766e-9
8,6,4,87,4.271193171335194e-9
8,6,4,88,4.3439136220777025e-9
8,6,4,89,4.417872196047681e-9
8,6,4,90,4.493089973269108e-9
8,6,4,91,4.569588392669854e-9
8,6,4,92,4.647389258192278e-9
8,6,4,93,4.72651474500791e-9
8,6,4,94,4.806987405837894e-9
8,6,4,95,4.8888301773810725e-9
8,6,4,96,4.972066386851527e-9
8,6,4,97,5.056719758627309e-9
8,6,4,98,5.142814421012585e-9
8,6,4,99,5.230374913114668e-9
8,6,4,100,5.3194261918383575e-9
8,6,4,101,5.409993638999198e-9
10,6,4,1,1.0e-9
10,6,4,2,9.508287033894471e-10
10,6,4,3,9.040752232039505e-10
10,6,4,4,8.59620672272789e-10
10,6,4,5,8.173520092618242e-10
10,6,4,6,7.771617512260959e-10
10,6,4,7,7.389477002966024e-10
10,6,4,8,7.026126838062543e-10
10,6,4,9,6.680643071941432e-10
10,6,4,10,6.35214719059865e-10
10,6,4,11,6.039803877704016e-10
10,6,4,12,5.742818890515523e-10
10,6,4,13,5.460437040237599e-10
10,6,4,14,5.19194027168781e-10
10,6,4,15,4.93664583738887e-10
10,6,4,16,4.693904561442882e-10
10,6,4,17,4.46309918877324e-10
10,6,4,18,4.243642815536342e-10
10,6,4,19,4.034977396712021e-10
10,6,4,20,3.836572327077783e-10
10,6,4,21,3.6479230919582994e-10
10,6,4,22,3.468549984319318e-10
10,6,4,23,3.2979968849437593e-10
10,6,4,24,3.1358301025881156e-10
10,6,4,25,2.981637271169892e-10
10,6,4,26,2.8350263011817385e-10
10,6,4,27,2.695624382665958e-10
10,6,4,28,2.5630770372140235e-10
10,6,4,29,2.4370472165804904e-10
10,6,4,30,2.3172144456193027e-10
10,6,4,31,2.2032740073629644e-10
10,6,4,32,2.094936168172435e-10
10,6,4,33,1.9919254409874787e-10
10,6,4,34,1.893979884803867e-10
10,6,4,35,1.8008504385962218e-10
10,6,4,36,1.7123002879927798e-10
10,6,4,37,1.6281042630915134e-10
10,6,4,38,1.548048265886475e-10
10,6,4,39,1.4719287258482932e-10
10,6,4,40,1.3995520822744944e-10
10,6,4,41,1.33073429209332e-10
10,6,4,42,1.265300361869506e-10
10,6,4,43,1.203083902821899e-10
10,6,4,44,1.1439267077214543e-10
10,6,4,45,1.0876783485937127e-10
10,6,4,46,1.0341957942027673e-10
10,6,4,47,9.833430463440293e-11
10,6,4,48,9.349907940209567e-11
10,6,4,49,8.890160846263702e-11
10,6,4,50,8.453020112921965e-11
10,6,4,51,8.037374156126381e-11
10,6,4,52,7.642166049848288e-11
10,6,4,53,7.266390838482163e-11
10,6,4,54,6.909092981392542e-11
10,6,4,55,6.56936392311581e-11
10,6,4,56,6.246339783038477e-11
10,6,4,57,5.93919915867673e-11
10,6,4,58,5.647161036971878e-11
10,6,4,59,5.3694828082898186e-11
10,6,4,60,5.105458378074939e-11
10,6,4,61,4.854416371356289e-11
10,6,4,62,4.615718425540676e-11
10,6,4,63,4.3887575671511954e-11
10,6,4,64,4.1729566683836535e-11
10,6,4,65,3.967766979556239e-11
10,6,4,66,3.772666733720336e-11
10,6,4,67,3.5871598198846735e-11
10,6,4,68,3.4107745214785204e-11
10,6,4,69,3.24306231684649e-11
10,6,4,70,3.0835967387244234e-11
10,6,4,71,2.931972289796425e-11
10,6,4,72,2.787803411575302e-11
10,6,4,73,2.6507235039844848e-11
10,6,4,74,2.5203839931484256e-11
10,6,4,75,2.3964534450209134e-11
10,6,4,76,2.2786167225974635e-11
10,6,4,77,2.1665741845686134e-11
10,6,4,78,2.0600409233765298e-11
10,6,4,79,1.9587460407373564e-11
10,6,4,80,1.862431958787006e-11
10,6,4,81,1.7708537650988972e-11
10,6,4,82,1.6837785899079482e-11
10,6,4,83,1.6009850139573153e-11
10,6,4,84,1.5222625054620364e-11
10,6,4,85,1.4474108847579412e-11
10,6,4,86,1.3762398152744407e-11
10,6,4,87,1.308568319536871e-11
10,6,4,88,1.2442243189675951e-11
10,6,4,89,1.1830441963157168e-11
10,6,4,90,1.1248723796026641e-11
10,6,4,91,1.0695609465257225e-11
10,6,4,92,1.0169692483135618e-11
10,6,4,93,9.669635520772632e-12
10,6,4,94,9.19416700747414e-12
10,6,4,95,8.74207789732543e-12
10,6,4,96,8.312218594766709e-12
10,6,4,97,7.903496031342145e-12
10,6,4,98,7.51487088618879e-12
10,6,4,99,7.145354943197845e-12
10,6,4,100,6.794008578127615e-12
10,6,4,101,6.459938369278416e-12
12,6,4,1,1.0e-9
12,6,4,2,9.056366154632698e-10
12,6,4,3,8.201776792922929e-10
12,6,4,4,7.427829375951216e-10
12,6,4,5,6.726914256823453e-10
12,6,4,6,6.092139860693112e-10
12,6,4,7,5.517264925050247e-10
12,6,4,8,4.996637134046529e-10
12,6,4,9,4.5251375434934955e-10
12,6,4,10,4.098130250106249e-10
12,6,4,11,3.711416810128024e-10
12,6,4,12,3.361194959167669e-10
12,6,4,13,3.044021227373217e-10
12,6,4,14,2.7567770823643197e-10
12,6,4,15,2.4966382670322043e-10
12,6,4,16,2.2610470307287707e-10
12,6,4,17,2.0476869808146718e-10
12,6,4,18,1.854460307300542e-10
12,6,4,19,1.6794671566481625e-10
12,6,4,20,1.520986951929614e-10
12,6,4,21,1.3774614756794574e-10
12,6,4,22,1.24747954910626e-10
12,6,4,23,1.1297631570255995e-10
12,6,4,24,1.023154882091371e-10
12,6,4,25,9.266065247755492e-11
12,6,4,26,8.39168797205202e-11
12,6,4,27,7.599819895239304e-11
12,6,4,28,6.8826751700703e-11
12,6,4,29,6.233202648194913e-11
12,6,4,30,5.645016551485338e-11
12,6,4,31,5.112333685449974e-11
12,6,4,32,4.6299165774019983e-11
12,6,4,33,4.1930219803028924e-11
12,6,4,34,3.797354235957532e-11
12,6,4,35,3.4390230390161347e-11
12,6,4,36,3.114505186507822e-11
12,6,4,37,2.8206099368177518e-11
12,6,4,38,2.554447637508365e-11
12,6,4,39,2.313401313525617e-11
12,6,4,40,2.0951009364382033e-11
12,6,4,41,1.8974001217185068e-11
12,6,4,42,1.7183550249469633e-11
12,6,4,43,1.5562052294419624e-11
12,6,4,44,1.4093564373977342e-11
12,6,4,45,1.276364794345037e-11
12,6,4,46,1.1559226928087499e-11
12,6,4,47,1.046845915580415e-11
12,6,4,48,9.480619921950916e-12
12,6,4,49,8.585996541304382e-12
12,6,4,50,7.775792850489249e-12
12,6,4,51,7.042042721874845e-12
12,6,4,52,6.377531738593301e-12
12,6,4,53,5.775726260567882e-12
12,6,4,54,5.230709184111062e-12
12,6,4,55,4.73712176346433e-12
12,6,4,56,4.290110922254328e-12
12,6,4,57,3.8852815368183865e-12
12,6,4,58,3.5186532222368658e-12
12,6,4,59,3.1866211961818133e-12
12,6,4,60,2.885920835785246e-12
12,6,4,61,2.613595579041345e-12
12,6,4,62,2.3669678551408984e-12
12,6,4,63,2.143612757917863e-12
12,6,4,64,1.9413342035585146e-12
12,6,4,65,1.758143338149894e-12
12,6,4,66,1.5922389827650573e-12
12,6,4,67,1.4419899238162653e-12
12,6,4,68,1.3059188745503473e-12
12,6,4,69,1.1826879499916835e-12
12,6,4,70,1.0710855125186855e-12
12,6,4,71,9.700142587362344e-13
12,6,4,72,8.784804305111178e-13
12,6,4,73,7.955840440907056e-13
12,6,4,74,7.205100412350345e-13
12,6,4,75,6.525202753580344e-13
12,6,4,76,5.909462538835602e-13
12,6,4,77,5.351825654573057e-13
12,6,4,78,4.846809273892172e-13
12,6,4,79,4.389447947994044e-13
12,6,4,80,3.9752447846327216e-13
12,6,4,81,3.6001272335332125e-13
12,6,4,82,3.260407044047016e-13
12,6,4,83,2.952744001338771e-13
12,6,4,84,2.6741130845490977e-13
12,6,4,85,2.421774724024345e-13
12,6,4,86,2.1932478651747733e-13
12,6,4,87,1.986285574118244e-13
12,6,4,88,1.79885294525791e-13
12,6,4,89,1.6291070935756803e-13
12,6,4,90,1.475379034920555e-13
12,6,4,91,1.3361572761342822e-13
12,6,4,92,1.2100729536682925e-13
12,6,4,93,1.0958863745710413e-13
12,6,4,94,9.924748275133096e-14
12,6,4,95,8.988215440064556e-14
12,6,4,96,8.140057012774129e-14
12,6,4,97,7.371933685062796e-14
12,6,4,98,6.676293074075507e-14
12,6,4,99,6.046295465362575e-14
12,6,4,100,5.475746563077036e-14
12,6,4,101,4.959036586091168e-14
14,6,4,1,1.0e-9
14,6,4,2,8.728321305055415e-10
14,6,4,3,7.61835928072607e-10
14,6,4,4,6.649548762439368e-10
14,6,4,5,5.803939813817874e-10
14,6,4,6,5.065865153673649e-10
14,6,4,7,4.4216498756050417e-10
14,6,4,8,3.859358081935346e-10
14,6,4,9,3.3685717376749095e-10
14,6,4,10,2.940197647154569e-10
14,6,4,11,2.566298977029926e-10
14,6,4,12,2.239948204146788e-10
14,6,4,13,1.9550987637136213e-10
14,6,4,14,1.7064730197026896e-10
14,6,4,15,1.4894644818168407e-10
14,6,4,16,1.3000524573164465e-10
14,6,4,17,1.1347275563917752e-10
14,6,4,18,9.904266708585409e-11
14,6,4,19,8.644762214742585e-11
14,6,4,20,7.545426223725338e-11
14,6,4,21,6.585890448297275e-11
14,6,4,22,5.7483767929131626e-11
14,6,4,23,5.0173679645598684e-11
14,6,4,24,4.379319971314984e-11
14,6,4,25,3.822411181851243e-11
14,6,4,26,3.336323296509258e-11
14,6,4,27,2.912050171812257e-11
14,6,4,28,2.5417309563600727e-11
14,6,4,29,2.218504446475911e-11
14,6,4,30,1.936381963135294e-11
14,6,4,31,1.6901363948650893e-11
14,6,4,32,1.4752053508206143e-11
14,6,4,33,1.2876066296796857e-11
14,6,4,34,1.1238644381772176e-11
14,6,4,35,9.809449922716228e-12
14,6,4,36,8.562003077736528e-12
14,6,4,37,7.473191390012082e-12
14,6,4,38,6.522841564608931e-12
14,6,4,39,5.6933457015254666e-12
14,6,4,40,4.969335059885053e-12
14,6,4,41,4.337395308841311e-12
14,6,4,42,3.785817989418764e-12
14,6,4,43,3.3043835824219404e-12
14,6,4,44,2.8841721631360517e-12
14,6,4,45,2.517398134666006e-12
14,6,4,46,2.1972659778845707e-12
14,6,4,47,1.917844345352253e-12
14,6,4,48,1.6739561664451166e-12
14,6,4,49,1.461082727579312e-12
14,6,4,50,1.2752799503491263e-12
14,6,4,51,1.1131053163957705e-12
14,6,4,52,9.715540850849216e-13
14,6,4,53,8.480036222463127e-13
14,6,4,54,7.401648085088728e-13
14,6,4,55,6.460396269343601e-13
14,6,4,56,5.638841441412503e-13
14,6,4,57,4.921761990402266e-13
14,6,4,58,4.295872005243165e-13
14,6,4,59,3.749575115866989e-13
14,6,4,60,3.2727496378778457e-13
14,6,4,61,2.856561039917496e-13
14,6,4,62,2.4932982591561125e-13
14,6,4,63,2.1762308321934174e-13
14,6,4,64,1.8994841943186722e-13
14,6,4,65,1.6579308366980352e-13
14,6,4,66,1.447095304870494e-13
14,6,4,67,1.263071278382675e-13
14,6,4,68,1.1024491952297672e-13
14,6,4,69,9.622530801421158e-14
14,6,4,70,8.398854062839751e-14
14,6,4,71,7.330789687725569e-14
14,6,4,72,6.39854878339123e-14
14,6,4,73,5.5848589684667246e-14
14,6,4,74,4.87464435351734e-14
14,6,4,75,4.254746217844469e-14
14,6,4,76,3.7136792072224757e-14
14,6,4,77,3.24141853544995e-14
14,6,4,78,2.8292142470261267e-14
14,6,4,79,2.469429099647102e-14
14,6,4,80,2.1553970628395435e-14
14,6,4,81,1.881299811021602e-14
14,6,4,82,1.6420589226781353e-14
14,6,4,83,1.4332417883371173e-14
14,6,4,84,1.2509794840281902e-14
14,6,4,85,1.0918950885985102e-14
14,6,4,86,9.530411167627668e-15
14,6,4,87,8.318449086589912e-15
14,6,4,88,7.260609640980752e-15
14,6,4,89,6.337293383653296e-15
14,6,4,90,5.5313932873921374e-15
14,6,4,91,4.827977789181821e-15
14,6,4,92,4.2140141410596674e-15
14,6,4,93,3.678126941851615e-15
14,6,4,94,3.2103873759124783e-15
14,6,4,95,2.8021292539266784e-15
14,6,4,96,2.4457884474081357e-15
14,6,4,97,2.13476274197293e-15
14,6,4,98,1.8632895127725282e-15
14,6,4,99,1.626338955681526e-15
14,6,4,100,1.4195208960477726e-15
14,6,4,101,1.2390034483751627e-15
2,8,4,1,1.0e-9
2,8,4,2,1.8539428697959913e-9
2,8,4,3,3.437104162412828e-9
2,8,4,4,6.372194743780601e-9
2,8,4,5,1.1813684965757763e-8
2,8,4,6,2.1901896842494545e-8
2,8,4,7,4.0604864892047e-8
2,8,4,8,7.527909765864704e-8
2,8,4,9,1.3956313909228786e-7
2,8,4,10,2.587420615100136e-7
2,8,4,11,4.79692913506869e-7
2,8,4,12,8.893229586888582e-7
2,8,4,13,1.6487529329692182e-6
2,8,4,14,3.0566902184623527e-6
2,8,4,15,5.6669169142411e-6
2,8,4,16,1.0506098538126762e-5
2,8,4,17,1.9477563244020665e-5
2,8,4,18,3.6109797187686695e-5
2,8,4,19,6.694380892294021e-5
2,8,4,20,0.00012410418158028687
2,8,4,21,0.00023006207570915401
2,8,4,22,0.0004264532623220609
2,8,4,23,0.0007903840082294178
2,8,4,24,0.0014645163097530194
2,8,4,25,0.002712347600970086
2,8,4,26,0.005018999468067
2,8,4,27,0.009272306587980164
2,8,4,28,0.017079124863826785
2,8,4,29,0.031287504245135704
2,8,4,30,0.056749182739858905
2,8,4,31,0.10111553349603057
2,8,4,32,0.1746726958361977
2,8,4,33,0.2866826767710181
2,8,4,34,0.43547835353917935
2,8,4,35,0.5977829736872655
2,8,4,36,0.736856450330478
2,8,4,37,0.8309452256019703
2,8,4,38,0.8841383196862049
2,8,4,39,0.9111011415760666
2,8,4,40,0.9240080341331582
2,8,4,41,0.930017331308598
2,8,4,42,0.9327790886151839
2,8,4,43,0.9340407714100347
2,8,4,44,0.9346155854870659
2,8,4,45,0.9348771407252617
2,8,4,46,0.9349960876328628
2,8,4,47,0.9350501669096476
2,8,4,48,0.9350747511993759
2,8,4,49,0.9350859265537445
2,8,4,50,0.9350910064450151
2,8,4,51,0.9350933155450406
2,8,4,52,0.9350943651573147
2,8,4,53,0.9350948422624236
2,8,4,54,0.9350950591320761
2,8,4,55,0.935095157710824
2,8,4,56,0.935095202520078
2,8,4,57,0.9350952228882519
2,8,4,58,0.9350952321466628
2,8,4,59,0.9350952363550994
2,8,4,60,0.9350952382680562
2,8,4,61,0.9350952391375962
2,8,4,62,0.9350952395328478
2,8,4,63,0.9350952397125107
2,8,4,64,0.9350952397941769
2,8,4,65,0.9350952398312986
2,8,4,66,0.9350952398481724
2,8,4,67,0.9350952398558422
2,8,4,68,0.9350952398593287
2,8,4,69,0.9350952398609136
2,8,4,70,0.9350952398616339
2,8,4,71,0.9350952398619613
2,8,4,72,0.9350952398621102
2,8,4,73,0.9350952398621779
2,8,4,74,0.9350952398622085
2,8,4,75,0.9350952398622223
2,8,4,76,0.9350952398622288
2,8,4,77,0.9350952398622318
2,8,4,78,0.9350952398622332
2,8,4,79,0.9350952398622339
2,8,4,80,0.9350952398622339
2,8,4,81,0.9350952398622339
2,8,4,82,0.9350952398622339
2,8,4,83,0.9350952398622339
2,8,4,84,0.9350952398622339
2,8,4,85,0.9350952398622339
2,8,4,86,0.9350952398622339
2,8,4,87,0.9350952398622339
2,8,4,88,0.9350952398622339
2,8,4,89,0.9350952398622339
2,8,4,90,0.9350952398622339
2,8,4,91,0.9350952398622339
2,8,4,92,0.9350952398622339
2,8,4,93,0.9350952398622339
2,8,4,94,0.9350952398622339
2,8,4,95,0.9350952398622339
2,8,4,96,0.9350952398622339
2,8,4,97,0.9350952398622339
2,8,4,98,0.9350952398622339
2,8,4,99,0.9350952398622339
2,8,4,100,0.9350952398622339
2,8,4,101,0.9350952398622339
4,8,4,1,1.0e-9
4,8,4,2,1.2500801080981893e-9
4,8,4,3,1.5627002764925925e-9
4,8,4,4,1.9535005300842277e-9
4,8,4,5,2.442032152803538e-9
4,8,4,6,3.05273581563883e-9
4,8,4,7,3.816164314997614e-9
4,8,4,8,4.770511093562141e-9
4,8,4,9,5.963521013731678e-9
4,8,4,10,7.45487897737753e-9
4,8,4,11,9.319195891702785e-9
4,8,4,12,1.164974136548248e-8
4,8,4,13,1.4563109877937604e-8
4,8,4,14,1.8205053862929615e-8
4,8,4,15,2.27577755303913e-8
4,8,4,16,2.8449042225546705e-8
4,8,4,17,3.556358135548802e-8
4,8,4,18,4.4457324956060775e-8
4,8,4,19,5.5575216535069855e-8
4,8,4,20,6.94734710425901e-8
4,8,4,21,8.684740160116674e-8
4,8,4,22,1.0856620512286869e-7
4,8,4,23,1.3571644707839285e-7
4,8,4,24,1.6965642088125322e-7
4,8,4,25,2.120841013778151e-7
4,8,4,26,2.65122092005276e-7
4,8,4,27,3.314238153125023e-7
4,8,4,28,4.143062592558777e-7
4,8,4,29,5.179159201375764e-7
4,8,4,30,6.474362436879067e-7
4,8,4,31,8.093469416547035e-7
4,8,4,32,1.0117481561549225e-6
4,8,4,33,1.2647656877091844e-6
4,8,4,34,1.581057557475783e-6
4,8,4,35,1.9764472423855612e-6
4,8,4,36,2.4707152569152087e-6
4,8,4,37,3.088588673600146e-6
