S,G,D,ε,β,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
1,4,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.12266843875494729,0.12266843875494729,13.375803806987967,13.375803806987967,10.01129150390625,41.00677490234375
2,4,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.7911372852381916,0.7911372852381916,38.16069834954841,38.16069834954841,34.360891580581665,41.24114990234375
3,4,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9179671926396333,0.9179671926396333,44.064526128758786,44.064526128758786,49.853024673868894,43.347881440981155
4,4,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9268714840001037,0.9268714840001037,48.12924700236711,48.12924700236711,59.67194738332182,47.0135498046875
1,5,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.3001695080748635,0.3001695080748635,22.184708104989447,22.184708104989447,16.777216000000006,45.0663296
2,5,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9000067201451137,0.9000067201451137,45.06891530206711,45.06891530206711,43.04672100000001,45.3007046
3,5,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.931607405815324,0.931607405815324,48.426805421775,48.426805421775,57.582990144185345,47.40743613863741
4,5,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9238376227134107,0.9238376227134107,52.19791678631488,52.19791678631488,66.34204312890623,51.07310450234375
5,5,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9098958421930294,0.9098958421930294,56.18004402995834,56.18004402995834,72.13895789838334,55.132659200000006
1,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.492432332192808,0.492432332192808,32.52618601344134,32.52618601344134,23.256803936137793,48.95408236168268
2,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9297489314172754,0.9297489314172754,49.6650516626389,49.6650516626389,49.853024673868894,49.18845736168268
3,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9361132846765747,0.9361132846765747,52.34244457504816,52.34244457504816,63.30111067903695,51.295188900320085
4,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9183136469188217,0.9183136469188217,55.976662885455696,55.976662885455696,71.14309495023396,54.96085726402643
5,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.8951403422174399,0.8951403422174399,59.92235568011991,59.92235568011991,76.24545236412132,59.02041196168268
6,6,8,0.05,2.0,100,35,20,100,0,155,95.0,35,0.8714313613114666,0.8714313613114666,63.663703767421055,63.663703767421055,79.82232045172886,62.90816472336535
2,2,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.029160282885998905,0.029160282885998905,4.259746308927432,4.259746308927432,1.0022595757618546,35.0018310546875
1,3,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.02582423634239715,0.02582423634239715,3.3265235283368564,3.3265235283368564,0.15224388403474176,35.09134633042085
2,3,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.05730241384373551,0.05730241384373551,8.315758880439649,8.315758880439649,5.408789293239547,35.0922618577646
3,3,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.23445965106070293,0.23445965106070293,15.820312826935261,15.820312826935261,15.190065300101342,35.18269266084169
1,4,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.030373940844081185,0.030373940844081185,4.139816561049808,4.139816561049808,1.0022595757618546,35.60135574545711
2,4,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.1645817614380681,0.1645817614380681,13.559280887870905,13.559280887870905,11.80670870212488,35.60227127280086
3,4,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.5068526316245608,0.5068526316245608,23.521944998250564,23.521944998250564,24.85324069133381,35.69270207587796
4,4,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.8053977086922256,0.8053977086922256,32.756502249494396,32.756502249494396,35.60741304517928,36.202711490914226
1,5,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.04375345851471754,0.04375345851471754,5.778755741509952,5.778755741509952,2.8147497671065613,36.688849860263936
2,5,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.33337867936947946,0.33337867936947946,19.52865701583241,19.52865701583241,18.530201888518416,36.689765387607686
3,5,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.7517501711599991,0.7517501711599991,31.802428323604687,31.802428323604687,33.15800753945346,36.780196190684784
4,5,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9038801271330235,0.9038801271330235,37.01588997830956,37.01588997830956,44.01266686517653,37.29020560572105
5,5,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9349578786832778,0.9349578786832778,39.151733081798994,39.151733081798994,52.040292466647244,38.37769972052788
1,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.07581966054922669,0.07581966054922669,8.139543300316038,8.139543300316038,5.408789293239547,38.24527357594373
2,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.5141724281108729,0.5141724281108729,26.419177347305045,26.419177347305045,24.85324069133381,38.24618910328748
3,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.8727438470335053,0.8727438470335053,37.13293103408121,37.13293103408121,40.07030613199687,38.33661990636457
4,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.931799321952653,0.931799321952653,39.505542243958296,39.505542243958296,50.613399590980045,38.84662932140084
5,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9457532429881003,0.9457532429881003,41.09705515103168,41.09705515103168,58.13369006209494,39.93412343620766
6,6,16,0.05,2.0,100,35,20,100,0,155,95.0,35,0.9505104000469143,0.9505104000469143,42.85962963996184,42.85962963996184,63.71602842298492,41.490547151887455
2,2,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.02506889597486492,0.02506889597486492,2.8890398742101193,2.8890398742101193,0.010045242572065405,35.00000002793968
1,3,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.025002297515548236,0.025002297515548236,2.6899649667125716,2.6899649667125716,0.00023178200225792978,35.00013906920136
2,3,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.02663447231036739,0.02663447231036739,3.27093218026203,3.27093218026203,0.29255001618663234,35.00013908317119
3,3,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.03891257138622226,0.03891257138622226,5.094888611947734,5.094888611947734,2.307380838213424,35.000278138402706
1,4,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.02508223084284343,0.02508223084284343,2.777513908671827,2.777513908671827,0.010045242572065405,35.00602714554324
2,4,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.033241386407718156,0.033241386407718156,4.270755927976284,4.270755927976284,1.393983703768309,35.00602715951308
3,4,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.08203705950820601,0.08203705950820601,7.993327561100695,7.993327561100695,6.176835728613705,35.00616621474459
4,4,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.2013433199054921,0.2013433199054921,11.822815427522976,11.822815427522976,12.67887863770003,35.01205429108648
1,5,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.025594773541555857,0.025594773541555857,2.8836352491445467,2.8836352491445467,0.07922816251426656,35.04753689750856
2,5,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.05113094806603723,0.05113094806603723,5.936478736317588,5.936478736317588,3.43368382029251,35.0475369114784
3,5,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.1688430322036702,0.1688430322036702,11.015837028704727,11.015837028704727,10.99453463986453,35.04767596670991
4,5,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.35664926538752545,0.35664926538752545,16.172748853405327,16.172748853405327,19.371148445850082,35.0535640430518
5,5,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.5698657925746433,0.5698657925746433,22.70308097552927,22.70308097552927,27.08192040014181,35.095073795017115
1,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.027153369834539542,0.027153369834539542,3.0908343664140627,3.0908343664140627,0.29255001618663234,35.17553000971198
2,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.08900469364044702,0.08900469364044702,8.009523152679115,8.009523152679115,6.176835728613705,35.175530023681816
3,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.27843146186946943,0.27843146186946943,14.499695835778798,14.499695835778798,16.05629433511946,35.17566907891334
4,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.5272443155928956,0.5272443155928956,21.654572361700012,21.654572361700012,25.617162181562204,35.18155715525521
5,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.7581853511795943,0.7581853511795943,29.272111882316707,29.272111882316707,33.795259202357165,35.223066907220534
6,6,32,0.05,2.0,100,35,20,100,0,155,95.0,35,0.87456021658616,0.87456021658616,33.51066386594037,33.51066386594037,40.597322779986214,35.351060019423954
2,2,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.08695652173913034,0.08695652173913034,59.874468336483915,59.874468336483915,56.249999999999986,69.99999999999999
1,3,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.14620851239802712,0.14620851239802712,49.51207690300786,49.51207690300786,44.44444444444444,66.66666666666666
2,3,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.07285199479730824,0.07285199479730824,72.32102035979537,72.32102035979537,69.44444444444444,81.66666666666664
3,3,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.05694234666932211,0.05694234666932211,81.36313945800387,81.36313945800387,79.01234567901231,93.33333333333331
1,4,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.17221875764822336,0.17221875764822336,60.935846655105884,60.935846655105884,56.249999999999986,73.74999999999999
2,4,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.06570924162438026,0.06570924162438026,79.0644180070789,79.0644180070789,76.56249999999997,88.74999999999999
3,4,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.050622585375661854,0.050622585375661854,86.14093658672273,86.14093658672273,84.02777777777774,100.41666666666664
4,4,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.04496222413974012,0.04496222413974012,89.83190764359571,89.83190764359571,87.89062499999997,107.49999999999997
1,5,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.1829348543942969,0.1829348543942969,68.21868944895881,68.21868944895881,64.0,78.39999999999999
2,5,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.06159326699645118,0.06159326699645118,83.28055637810542,83.28055637810542,80.99999999999999,93.39999999999999
3,5,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.0472672650786213,0.0472672650786213,89.08778536314801,89.08778536314801,87.1111111111111,105.06666666666666
4,5,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.04201521504786972,0.04201521504786972,92.0930958937767,92.0930958937767,90.24999999999997,112.14999999999999
5,5,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.03930223806218404,0.03930223806218404,93.92686049684411,93.92686049684411,92.15999999999997,116.8
1,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.18754278575999442,0.18754278575999442,73.25558271361494,73.25558271361494,69.44444444444444,81.66666666666666
2,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.05894682287470121,0.05894682287470121,86.16259409327571,86.16259409327571,84.02777777777774,96.66666666666664
3,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.045193426435516375,0.045193426435516375,91.08536894720889,91.08536894720889,89.1975308641975,108.33333333333331
4,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.04021097281262943,0.04021097281262943,93.61959689241218,93.61959689241218,91.84027777777777,115.41666666666664
5,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.037647614913504934,0.037647614913504934,95.16179850677732,95.16179850677732,93.44444444444441,120.06666666666665
6,6,2,0.05,2.0,100,40,20,100,0,160,100.0,40,0.03608729957108182,0.03608729957108182,96.19870386495846,96.19870386495846,94.52160493827158,123.33333333333333
2,2,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.12690146678239156,0.12690146678239156,36.112081662413985,36.112081662413985,31.640624999999993,47.499999999999986
1,3,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.09211659923953434,0.09211659923953434,24.181280680290755,24.181280680290755,19.753086419753092,51.85185185185185
2,3,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.21615488482917422,0.21615488482917422,52.604787303721864,52.604787303721864,48.2253086419753,55.60185185185185
3,3,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.17980866898772338,0.17980866898772338,65.7752490573351,65.7752490573351,62.42950769699739,63.70370370370371
1,4,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.21082032707852663,0.21082032707852663,37.63919848657763,37.63919848657763,31.640624999999993,58.984374999999986
2,4,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.23823622435309583,0.23823622435309583,62.41846527504128,62.41846527504128,58.618164062499986,62.734374999999986
3,4,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.14526817014349047,0.14526817014349047,73.43318840109688,73.43318840109688,70.60667438271602,70.83622685185183
4,4,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.10697719154565213,0.10697719154565213,79.67857021574032,79.67857021574032,77.24761962890622,77.96874999999999
1,5,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.3132745722552333,0.3132745722552333,48.267411977219396,48.267411977219396,40.959999999999994,64.576
2,5,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.23600428529304388,0.23600428529304388,68.93341163945578,68.93341163945578,65.60999999999999,68.32599999999998
3,5,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.12480655703025995,0.12480655703025995,78.40566957028757,78.40566957028757,75.88345679012343,76.42785185185184
4,5,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.08929092383470037,0.08929092383470037,83.66217403904989,83.66217403904989,81.45062499999996,83.56037499999998
5,5,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.07421181972495199,0.07421181972495199,86.97785457217529,86.97785457217529,84.93465599999996,89.15199999999999
1,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.36811243132814125,0.36811243132814125,55.841909466135284,55.841909466135284,48.2253086419753,68.93518518518518
2,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.2290229981323708,0.2290229981323708,73.58329722757802,73.58329722757802,70.60667438271602,72.68518518518518
3,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.11213897880951873,0.11213897880951873,81.88454708906805,81.88454708906805,79.56199512269468,80.78703703703702
4,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.07945293716720285,0.07945293716720285,86.41817794500056,86.41817794500056,84.34636622299382,87.91956018518518
5,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.06608966284591913,0.06608966284591913,89.25562300538553,89.25562300538553,87.31864197530862,93.51118518518517
6,6,4,0.05,2.0,100,40,20,100,0,160,100.0,40,0.05898419564698431,0.05898419564698431,91.19538744579803,91.19538744579803,89.34333800106688,97.87037037037035
2,2,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.05083974733997674,0.05083974733997674,13.703068646579768,13.703068646579768,10.01129150390625,40.46875
1,3,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.03516041780470967,0.03516041780470967,7.5322100840537765,7.5322100840537765,3.901844231062346,42.34110653863741
2,3,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.15495466481980782,0.15495466481980782,26.969705331917126,26.969705331917126,23.256803936137793,42.57548153863741
3,3,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.49395842279033725,0.49395842279033725,40.38505117421934,40.38505117421934,38.974434312894566,44.68221307727481
1,4,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.059767170102314346,0.059767170102314346,13.700090832589455,13.700090832589455,10.01129150390625,46.00677490234375
2,4,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.3768416673590189,0.3768416673590189,37.682047797396166,37.682047797396166,34.360891580581665,46.24114990234375
3,4,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5932050867841507,0.5932050867841507,48.43570591570615,48.43570591570615,49.853024673868894,48.347881440981155
4,4,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5866564937141189,0.5866564937141189,55.752854855456064,55.752854855456064,59.67194738332182,52.0135498046875
1,5,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.11579169041932051,0.11579169041932051,20.904393086938768,20.904393086938768,16.777216000000006,50.0663296
2,5,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.4929284462517594,0.4929284462517594,45.65120780727872,45.65120780727872,43.04672100000001,50.3007046
3,5,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5833721176977735,0.5833721176977735,54.86002865805787,54.86002865805787,57.582990144185345,52.407436138637415
4,5,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5364536124985948,0.5364536124985948,62.2811140160698,62.2811140160698,66.34204312890623,56.07310450234375
5,5,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.463150927408426,0.463150927408426,68.91939915059416,68.91939915059416,72.13895789838334,60.132659200000006
1,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.19529677503807197,0.19529677503807197,28.468822801895094,28.468822801895094,23.256803936137793,53.95408236168268
2,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5280554533448576,0.5280554533448576,51.683872079866475,51.683872079866475,49.853024673868894,54.18845736168268
3,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5555088633223548,0.5555088633223548,60.29233844517347,60.29233844517347,63.30111067903695,56.295188900320085
4,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.48381887720276034,0.48381887720276034,67.79058196292482,67.79058196292482,71.14309495023396,59.96085726402643
5,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.3939656803821129,0.3939656803821129,74.28978671562658,74.28978671562658,76.24545236412132,64.02041196168268
6,6,8,0.05,2.0,100,40,20,100,0,160,100.0,40,0.3150284098835575,0.3150284098835575,79.24146186416223,79.24146186416223,79.82232045172886,67.90816472336536
2,2,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.02783556859925467,0.02783556859925467,4.4288200309667936,4.4288200309667936,1.0022595757618546,40.0018310546875
1,3,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.02557138412208055,0.02557138412208055,3.4613781982707135,3.4613781982707135,0.15224388403474176,40.09134633042084
2,3,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.04151543744847834,0.04151543744847834,8.770155420259655,8.770155420259655,5.408789293239547,40.0922618577646
3,3,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.11810021140831332,0.11810021140831332,17.80620371531921,17.80620371531921,15.190065300101342,40.18269266084169
1,4,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.028296352057159194,0.028296352057159194,4.329546879192761,4.329546879192761,1.0022595757618546,40.60135574545711
2,4,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.08214718590145526,0.08214718590145526,14.852078026062015,14.852078026062015,11.80670870212488,40.60227127280086
3,4,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.34896582275854754,0.34896582275854754,25.075230836003374,25.075230836003374,24.85324069133381,40.69270207587795
4,4,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.6799315037300655,0.6799315037300655,34.25297720614152,34.25297720614152,35.60741304517928,41.202711490914226
1,5,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.03474597265512959,0.03474597265512959,6.107046051521166,6.107046051521166,2.8147497671065613,41.688849860263936
2,5,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.17918897931022085,0.17918897931022085,20.941203747268908,20.941203747268908,18.530201888518416,41.68976538760769
3,5,16,0.05,2.0,100,40,20,100,0,160,100.0,40,0.5797180583630669,0.5797180583630669,32.5466963905954,32.5466963905954,33.15800753945346,41.78019619068478
