pop,gen,cost,compositionality,agent
15,18,25.851135999999993,0.02,rational
15,19,21.037919999999986,0.0,rational
15,20,21.037919999999986,0.0,rational
15,21,25.809311999999995,0.0,rational
15,22,22.23076799999999,0.0,rational
15,23,22.23076799999999,0.0,rational
15,24,23.423616000000003,0.0,rational
15,25,21.634343999999984,0.0,rational
15,26,21.037919999999986,0.0,rational
15,27,25.21288799999999,0.0,rational
15,28,24.02003999999999,0.0,rational
15,29,21.634343999999988,0.0,rational
15,30,23.423615999999996,0.0,rational
15,31,24.020039999999998,0.0,rational
16,1,47.876999999999974,0.0,rational
16,2,20.483319999999985,0.02,rational
16,3,22.82719199999999,0.0,rational
16,4,21.037919999999986,0.0,rational
16,5,24.020039999999995,0.0,rational
16,6,22.23076799999999,0.0,rational
16,7,20.441495999999983,0.0,rational
16,8,21.63434399999999,0.0,rational
16,9,21.03791999999999,0.0,rational
16,10,24.020039999999998,0.0,rational
16,11,22.82719199999999,0.0,rational
16,12,25.851135999999997,0.02,rational
16,13,18.652223999999986,0.0,rational
16,14,23.42361599999999,0.0,rational
16,15,19.845071999999984,0.0,rational
16,16,22.827192,0.0,rational
16,17,25.851136,0.02,rational
16,18,21.63434399999999,0.0,rational
16,19,25.212887999999992,0.0,rational
16,20,24.020039999999995,0.0,rational
16,21,22.272591999999996,0.02,rational
16,22,24.808097999999987,0.06,rational
16,23,18.914909999999985,0.02,rational
16,24,26.710246000000005,0.04,rational
16,25,18.914909999999985,0.02,rational
16,26,21.634343999999984,0.0,rational
16,27,19.84507199999998,0.0,rational
16,28,21.63434399999999,0.0,rational
16,29,22.23076799999999,0.0,rational
16,30,22.869016,0.02,rational
16,31,22.272591999999996,0.02,rational
17,1,47.876999999999974,0.0,rational
17,2,22.827191999999997,0.0,rational
17,3,22.23076799999999,0.0,rational
17,4,23.423615999999992,0.0,rational
17,5,25.809311999999995,0.0,rational
17,6,20.441495999999983,0.0,rational
17,7,21.676167999999993,0.02,rational
17,8,22.49345399999999,0.02,rational
17,9,19.84507199999998,0.0,rational
17,10,24.658288000000006,0.02,rational
17,11,23.423616000000003,0.0,rational
17,12,19.248647999999985,0.0,rational
17,13,21.676167999999993,0.02,rational
17,14,25.80931199999999,0.0,rational
17,15,20.441495999999983,0.0,rational
17,16,24.061863999999993,0.02,rational
17,17,21.300605999999988,0.02,rational
17,18,19.248647999999985,0.0,rational
17,19,21.634343999999988,0.0,rational
17,20,25.212888,0.0,rational
17,21,22.230767999999983,0.0,rational
