S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,asymptotic_cost,comp_cost,bespoke_cost
8,128,10,0,100,9,3,0.19910070713902916,0.6877232587474806,0.6877232587474806,1.3321516287964839
9,128,10,0,100,9,3,0.36536082779331197,1.116929384229586,1.116929384229586,2.0390877636834097
10,128,10,0,100,9,3,0.5943467639949473,1.7857483643535894,1.7857483643535894,2.762516676992082
11,128,10,0,100,9,3,0.8918428132038582,2.67573970642447,2.67573970642447,3.456782809644214
12,128,10,0,100,9,3,0.9999999976429121,3.000174673921934,3.000174673921934,4.098394946230196
13,128,10,0,100,9,3,0.999999994593897,3.000426199641937,3.000426199641937,4.678319416772209
14,128,10,0,100,9,3,0.9999999832421059,3.000910987919213,3.000910987919213,5.195808317063606
15,128,10,0,100,9,3,0.9999999503588481,3.001753240509657,3.001753240509657,5.654367459757416
16,128,10,0,100,9,3,0.9999998663395944,3.0031004896881712,3.0031004896881712,6.059370882290802
17,128,10,0,100,9,3,0.9999996734232443,3.005116396284649,3.005116396284649,6.4167417417087735
18,128,10,0,100,9,3,0.9999992696931141,3.007972552174752,3.007972552174752,6.732270414706168
19,128,10,0,100,9,3,0.9999984898423511,3.011840439087368,3.011840439087368,7.011295223863869
20,128,10,0,100,9,3,0.9999970841716065,3.016884335186865,3.016884335186865,7.258581507283076
2,256,10,0,100,9,3,4.999999999999998e-11,4.999999955359998e-9,4.999999955359998e-9,0.0
3,256,10,0,100,9,3,5.000000000064264e-11,5.000803768687429e-9,5.000803768687429e-9,8.038014698286132e-13
4,256,10,0,100,9,3,5.000039890269718e-11,6.728005279789594e-7,6.728005279789594e-7,6.678005282090281e-7
5,256,10,0,100,9,3,5.0139278786105555e-11,0.00028936310927361224,0.00028936310927361224,0.0002893581093654784
6,256,10,0,100,9,3,5.31556837347283e-11,0.007378693170812531,0.007378693170812531,0.00737868817318965
7,256,10,0,100,9,3,7.735052097206601e-11,0.05099884297468072,0.05099884297468072,0.05099883799616566
8,256,10,0,100,9,3,0.003037416352302061,0.1745798301284265,0.1745798301284265,0.1774627962105124
9,256,10,0,100,9,3,0.043251762346477075,0.28525086388348453,0.28525086388348453,0.4157878908003409
10,256,10,0,100,9,3,0.09736293896124018,0.38455797103268086,0.38455797103268086,0.7631498390659374
11,256,10,0,100,9,3,0.17255614384742857,0.5527041544110014,0.5527041544110014,1.1949347393051744
12,256,10,0,100,9,3,0.2743688220570938,0.8316678996989512,0.8316678996989512,1.679684113528522
13,256,10,0,100,9,3,0.40603183757682554,1.2194989491399746,1.2194989491399746,2.188667256534786
14,256,10,0,100,9,3,0.5697068135075138,1.7092809731065948,1.7092809731065948,2.6996424067667353
15,256,10,0,100,9,3,0.7671754757462264,2.301539641371304,2.301539641371304,3.197187136996354
16,256,10,0,100,9,3,0.9999899800243066,2.999970742062023,2.999970742062023,3.6715975489153614
17,256,10,0,100,9,3,0.9999999995618309,3.000002181779321,3.000002181779321,4.117457457978776
18,256,10,0,100,9,3,0.9999999997608334,3.0000053006113476,3.0000053006113476,4.5323464936727955
19,256,10,0,100,9,3,0.9999999998248288,3.0000116955241927,3.0000116955241927,4.915826071617632
20,256,10,0,100,9,3,0.9999999998501918,3.0000237916729104,3.0000237916729104,5.2687005497871855
2,512,10,0,100,9,3,4.9999999999999976e-11,4.999999910719999e-9,4.999999910719999e-9,0.0
3,512,10,0,100,9,3,4.9999999999999976e-11,4.999999934435553e-9,4.999999934435553e-9,0.0
4,512,10,0,100,9,3,5.0000000000053445e-11,5.000044357480966e-9,5.000044357480966e-9,4.4408920985006255e-14
5,512,10,0,100,9,3,5.000000803790057e-11,1.3372811286021908e-8,1.3372811286021908e-8,8.372811333146045e-9
6,512,10,0,100,9,3,5.0004380876086293e-11,5.449503912390147e-6,5.449503912390147e-6,5.444503915486009e-6
7,512,10,0,100,9,3,5.0180980498090165e-11,0.00026009314755718433,0.00026009314755718433,0.0002600881476955141
8,512,10,0,100,9,3,5.1996213690458546e-11,0.0031493094022641164,0.0031493094022641164,0.0031493044038854996
9,512,10,0,100,9,3,6.158340580794511e-11,0.017287962003897414,0.017287962003897414,0.017287957013619733
10,512,10,0,100,9,3,1.1689870073398487e-10,0.05823977263090959,0.05823977263090959,0.058239767686636405
11,512,10,0,100,9,3,0.006427428228978156,0.13302392040995387,0.13302392040995387,0.14278690311983253
12,512,10,0,100,9,3,0.02814585328420835,0.18992783185675277,0.18992783185675277,0.2821338721240096
13,512,10,0,100,9,3,0.05604088843680856,0.24029368445734442,0.24029368445734442,0.4790264359827511
14,512,10,0,100,9,3,0.09287973886792665,0.3147561813826395,0.3147561813826395,0.7288069124413287
15,512,10,0,100,9,3,0.14109828708456476,0.43642808038589914,0.43642808038589914,1.0222005588974945
16,512,10,0,100,9,3,0.20233738742486118,0.6105302827328594,0.6105302827328594,1.34806285612013
17,512,10,0,100,9,3,0.27768156809038724,0.8337549504641727,0.8337549504641727,1.6953455918265046
18,512,10,0,100,9,3,0.3679832165809552,1.104060066147446,1.104060066147446,2.0542164738708086
19,512,10,0,100,9,3,0.4739815945391307,1.4219582495173355,1.4219582495173355,2.416534596639564
20,512,10,0,100,9,3,0.596336519272415,1.789010866945284,1.789010866945284,2.7759205483327793
2,2,10,0,100,10,3,1.9999999993999857e-10,5.6250000049437485,5.6250000049437485,5.624999999999998
3,2,10,0,100,10,3,1.2272727270805146e-10,7.901234572578897,7.901234572578897,7.90123456790123
4,2,10,0,100,10,3,9.411764704999776e-11,8.789062504593632,8.789062504593632,8.789062499999996
5,2,10,0,100,10,3,8.116883116351443e-11,9.216000004557896,9.216000004557896,9.215999999999996
6,2,10,0,100,10,3,7.397260273602944e-11,9.452160498366535,9.452160498366535,9.452160493827154
7,2,10,0,100,10,3,6.943319837777045e-11,9.596001670501037,9.596001670501037,9.596001665972507
8,2,10,0,100,10,3,6.63212435210827e-11,9.689941410771619,9.689941410771619,9.689941406249996
9,2,10,0,100,10,3,6.405975395245393e-11,9.754610582172795,9.754610582172795,9.75461057765584
10,2,10,0,100,10,3,6.234413964929485e-11,9.80100000451365,9.80100000451365,9.800999999999995
11,2,10,0,100,10,3,6.099908340834324e-11,9.835393761768243,9.835393761768243,9.835393757257014
12,2,10,0,100,10,3,5.991678224566605e-11,9.861593368706927,9.861593368706927,9.861593364197528
13,2,10,0,100,10,3,5.902740462008503e-11,9.882006937038353,9.882006937038353,9.882006932530368
14,2,10,0,100,10,3,5.828377230148094e-11,9.898219496385245,9.898219496385245,9.89821949187838
15,2,10,0,100,10,3,5.765288691403271e-11,9.91130864648127,9.91130864648127,9.911308641975303
16,2,10,0,100,10,3,5.711098717151188e-11,9.922027592395853,9.922027592395853,9.922027587890621
17,2,10,0,100,10,3,5.664053493121724e-11,9.9309155826227,9.9309155826227,9.930915578118073
18,2,10,0,100,10,3,5.6228306979621457e-11,9.938366869311306,9.938366869311306,9.93836686480719
19,2,10,0,100,10,3,5.586414725458943e-11,9.944675076057775,9.944675076057775,9.944675071554082
20,2,10,0,100,10,3,5.554012774167068e-11,9.950062504503325,9.950062504503325,9.950062499999996
2,4,10,0,100,10,3,3.199999998272006e-10,3.164062505246796,3.164062505246796,3.164062499999999
3,4,10,0,100,10,3,7.866906446132066e-10,6.242950775124281,6.242950775124281,6.242950769699737
4,4,10,0,100,10,3,2.8404993044336965e-10,7.724761967679921,7.724761967679921,7.724761962890621
5,4,10,0,100,10,3,1.7110911554383773e-10,8.493465604647987,8.493465604647987,8.493465599999993
6,4,10,0,100,10,3,1.2907890366019112e-10,8.93433380469951,8.93433380469951,8.934333800106685
7,4,10,0,100,10,3,1.080268905211899e-10,9.20832480189917,9.20832480189917,9.208324797334717
8,4,10,0,100,10,3,9.558891630822302e-11,9.389496450203438,9.389496450203438,9.38949644565582
9,4,10,0,100,10,3,8.744100937891325e-11,9.515242756708243,9.515242756708243,9.515242752171524
10,4,10,0,100,10,3,8.171531560173258e-11,9.605960104529213,9.605960104529213,9.605960099999995
11,4,10,0,100,10,3,7.748272766563382e-11,9.673497040552848,9.673497040552848,9.673497036029028
12,4,10,0,100,10,3,7.423210625848511e-11,9.725102372598277,9.725102372598277,9.725102368078474
13,4,10,0,100,10,3,7.166019455750436e-11,9.76540610597456,9.76540610597456,9.765406101457831
14,4,10,0,100,10,3,6.957619295978584e-11,9.797474915454437,9.797474915454437,9.797474910940116
15,4,10,0,100,10,3,6.785428770713149e-11,9.82340390416184,9.82340390416184,9.823403899649438
16,4,10,0,100,10,3,6.640827134480923e-11,9.844663149997105,9.844663149997105,9.844663145486262
17,4,10,0,100,10,3,6.517715659023894e-11,9.86230842648039,9.86230842648039,9.862308421970825
18,4,10,0,100,10,3,6.411661658702325e-11,9.87711359845825,9.87711359845825,9.877113593949753
19,4,10,0,100,10,3,6.31936795046691e-11,9.889656232386523,9.889656232386523,9.889656227878923
20,4,10,0,100,10,3,6.2383323445071e-11,9.900374379897462,9.900374379897462,9.900374375390623
2,8,10,0,100,10,3,1.072812990971916e-10,1.00112915542649,1.00112915542649,1.0011291503906248
3,8,10,0,100,10,3,0.49068528081461305,3.510618466895897,3.510618466895897,3.8974434312894557
4,8,10,0,100,10,3,0.6106098462622905,4.965709205637339,4.965709205637339,5.967194738332181
5,8,10,0,100,10,3,0.451974355506927,6.542571549019174,6.542571549019174,7.2138957898383325
6,8,10,0,100,10,3,0.2317514437956609,7.830999992120794,7.830999992120794,7.982232045172884
7,8,10,0,100,10,3,4.653123556494834e-9,8.479324563869751,8.479324563869751,8.47932455732095
8,8,10,0,100,10,3,4.790212875929378e-10,8.816264355018403,8.816264355018403,8.816264350298331
9,8,10,0,100,10,3,2.700638561525961e-10,9.053984467895933,9.053984467895933,9.053984463275278
10,8,10,0,100,10,3,1.9658127719027738e-10,9.227446948861802,9.227446948861802,9.227446944279198
11,8,10,0,100,10,3,1.5935137406635023e-10,9.357654495168187,9.357654495168187,9.357654490606247
12,8,10,0,100,10,3,1.3695877950298763e-10,9.457761611509413,9.457761611509413,9.457761606960561
13,8,10,0,100,10,3,1.2205343140540934e-10,9.536315637178806,9.536315637178806,9.53631563263899
14,8,10,0,100,10,3,1.1144051323200504e-10,9.59905146758332,9.59905146758332,9.599051463050108
15,8,10,0,100,10,3,1.0351117004899974e-10,9.649926422092992,9.649926422092992,9.649926417564785
16,8,10,0,100,10,3,9.736857591382347e-11,9.691739249333848,9.691739249333848,9.69173924480955
17,8,10,0,100,10,3,9.247401112162475e-11,9.726512745528844,9.726512745528844,9.726512741007674
18,8,10,0,100,10,3,8.848472258958256e-11,9.755737299297335,9.755737299297335,9.755737294778706
19,8,10,0,100,10,3,8.517244959580727e-11,9.78053003507897,9.78053003507897,9.780530030562442
20,8,10,0,100,10,3,8.237941835303226e-11,9.801741281803903,9.801741281803903,9.801741277289134
2,16,10,0,100,10,3,5.5985254079704893e-11,0.10022596258015204,0.10022596258015204,0.10022595757618545
3,16,10,0,100,10,3,5.643590388100445e-10,1.5190065354485425,1.5190065354485425,1.5190065300101339
4,16,10,0,100,10,3,0.7575575905647199,2.70178577247386,2.70178577247386,3.5607413045179275
5,16,10,0,100,10,3,0.8972626188283745,3.341978957706958,3.341978957706958,5.204029246664723
6,16,10,0,100,10,3,0.8635230790482648,3.8603904310120956,3.8603904310120956,6.371602842298491
7,16,10,0,100,10,3,0.8085833481400784,4.512141009309776,4.512141009309776,7.189894494838615
8,16,10,0,100,10,3,0.739966453241098,5.261234852561878,5.261234852561878,7.772651709434126
9,16,10,0,100,10,3,0.6599368084184941,6.058277093143322,6.058277093143322,8.197463466123013
10,16,10,0,100,10,3,0.5697877489432542,6.853926988177081,6.853926988177081,8.514577710948753
11,16,10,0,100,10,3,0.4704606876558453,7.601743810430877,7.601743810430877,8.756569756556328
12,16,10,0,100,10,3,0.36270925111515084,8.258890402387719,8.258890402387719,8.944925461409722
13,16,10,0,100,10,3,0.2471632343696174,8.786153562002859,8.786153562002859,9.094131584531478
14,16,10,0,100,10,3,0.12436136467710937,9.147723456441097,9.147723456441097,9.214178899028443
15,16,10,0,100,10,3,2.1986198352980774e-8,9.312107995363109,9.312107995363109,9.312107986441475
16,16,10,0,100,10,3,8.769101774425258e-10,9.392980963623557,9.392980963623557,9.392980958938162
17,16,10,0,100,10,3,4.694489196127095e-10,9.460505014699457,9.460505014699457,9.460505010098464
18,16,10,0,100,10,3,3.3028139157388194e-10,9.517441021044458,9.517441021044458,9.517441016473617
19,16,10,0,100,10,3,2.6012558225434434e-10,9.565876772428261,9.565876772428261,9.565876767873378
20,16,10,0,100,10,3,2.178832988462933e-10,9.607413211236175,9.607413211236175,9.607413206691362
2,32,10,0,100,10,3,5.010737936647173e-11,0.0010045292573173774,0.0010045292573173774,0.0010045242572065403
3,32,10,0,100,10,3,6.914536199327397e-11,0.2307380888289509,0.2307380888289509,0.2307380838213424
4,32,10,0,100,10,3,0.040215222414318595,1.2569992607860645,1.2569992607860645,1.2678878637700028
5,32,10,0,100,10,3,0.5336982541009655,1.8311082309916449,1.8311082309916449,2.708192040014181
6,32,10,0,100,10,3,0.9721167668115296,2.9739526180577305,2.9739526180577305,4.05973227799862
7,32,10,0,100,10,3,0.9772646700341234,3.0672300963396446,3.0672300963396446,5.169458284691063
8,32,10,0,100,10,3,0.9686389345426849,3.1726910285688916,3.1726910285688916,6.041411459616927
9,32,10,0,100,10,3,0.9555967064915242,3.320645564993975,3.320645564993975,6.719840727842154
10,32,10,0,100,10,3,0.9389094510450501,3.51335660681702,3.51335660681702,7.249803359578532
11,32,10,0,100,10,3,0.9188305028633214,3.748926340958164,3.748926340958164,7.667751390143696
12,32,10,0,100,10,3,0.8955297002500925,4.023557143723913,4.023557143723913,8.001169151017596
13,32,10,0,100,10,3,0.8691578084843289,4.332432651832726,4.332432651832726,8.270322927677304
14,32,10,0,100,10,3,0.8398578380211978,4.6701979695580995,4.6701979695580995,8.490109278330104
15,32,10,0,100,10,3,0.8077662754834324,5.031244469735161,5.031244469735161,8.671535515114712
16,32,10,0,100,10,3,0.7730125733498745,5.409882938210799,5.409882938210799,8.82280912949749
17,32,10,0,100,10,3,0.7357186702924242,5.800449410340603,5.800449410340603,8.950115504609816
18,32,10,0,100,10,3,0.6959988337352421,6.1973694290516566,6.1973694290516566,9.058168350205438
19,32,10,0,100,10,3,0.653959782277419,6.59519623006351,6.59519623006351,9.150599833813967
20,32,10,0,100,10,3,0.6097009936614014,6.988632405628938,6.988632405628938,9.230238852410762
2,64,10,0,100,10,3,5.0000021526814324e-11,1.0590689840875913e-7,1.0590689840875913e-7,1.0090689839259424e-7
3,64,10,0,100,10,3,5.0647149790713996e-11,0.005324011332935306,0.005324011332935306,0.005324006332554364
4,64,10,0,100,10,3,6.890406725883005e-11,0.1607539685156671,0.1607539685156671,0.16075396350952673
5,64,10,0,100,10,3,2.263181577527452e-9,0.7334304188508535,0.7334304188508535,0.7334304125596168
6,64,10,0,100,10,3,0.2333455363464651,1.0060610135903283,1.0060610135903283,1.648142616902387
7,64,10,0,100,10,3,0.5551993731059714,1.7109839949488803,1.7109839949488803,2.6723298957161075
8,64,10,0,100,10,3,0.9782506542774041,2.9386818798750034,2.9386818798750034,3.649865242439074
9,64,10,0,100,10,3,0.9974261090490077,3.0014942311070527,3.0014942311070527,4.5156259407566175
10,64,10,0,100,10,3,0.9966604502164451,3.0104473870519137,3.0104473870519137,5.255964875255619
11,64,10,0,100,10,3,0.9951076462837705,3.024520683220484,3.024520683220484,5.879441138105061
12,64,10,0,100,10,3,0.9928753846168559,3.0458872981329073,3.0458872981329073,6.401870778319566
13,64,10,0,100,10,3,0.9899319695595493,3.0759804516197238,3.0759804516197238,6.839824132806492
14,64,10,0,100,10,3,0.9862371566229557,3.11584223830252,3.11584223830252,7.208195555798694
15,64,10,0,100,10,3,0.9817589253096036,3.166185987895045,3.166185987895045,7.51955281898958
16,64,10,0,100,10,3,0.9764756067617957,3.2274413087881886,3.2274413087881886,7.784196093554426
17,64,10,0,100,10,3,0.970374886686839,3.2997990288033736,3.2997990288033736,8.010456754585704
18,64,10,0,100,10,3,0.9634521395448838,3.3832539275963462,3.3832539275963462,8.205041386066352
19,64,10,0,100,10,3,0.9557087812093849,3.4776428772962613,3.4776428772962613,8.37334773185962
20,64,10,0,100,10,3,0.9471508396495482,3.5826774204768035,3.5826774204768035,8.519730927255317
2,128,10,0,100,10,3,5.000000000000036e-11,5.000001088063024e-9,5.000001088063024e-9,1.1102230246251563e-15
3,128,10,0,100,10,3,5.000068029029772e-11,2.8395043439853118e-6,2.8395043439853118e-6,2.8345043434629953e-6
4,128,10,0,100,10,3,5.0444958854005603e-11,0.002584188678606903,0.002584188678606903,0.002584183678402407
5,128,10,0,100,10,3,5.837339353618853e-11,0.053792022009071794,0.053792022009071794,0.05379201700673741
6,128,10,0,100,10,3,1.2377772114698796e-10,0.2716374135882921,0.2716374135882921,0.27163740856498525
7,128,10,0,100,10,3,0.04841439767615457,0.5982613656195157,0.5982613656195157,0.7141347071538061
8,128,10,0,100,10,3,0.18406084904394546,0.7085553354420371,0.7085553354420371,1.3321516287964839
9,128,10,0,100,10,3,0.3610028612564119,1.1142412638785504,1.1142412638785504,2.0390877636834097
10,128,10,0,100,10,3,0.5933820177057681,1.784027763038457,1.784027763038457,2.762516676992082
11,128,10,0,100,10,3,0.8915265852536227,2.6748801411517356,2.6748801411517356,3.456782809644214
12,128,10,0,100,10,3,0.9998688661474464,2.9998544084648375,2.9998544084648375,4.098394946230196
13,128,10,0,100,10,3,0.9998534094335121,3.0001649007114426,3.0001649007114426,4.678319416772209
14,128,10,0,100,10,3,0.999780759672614,3.000635481526588,3.000635481526588,5.195808317063606
15,128,10,0,100,10,3,0.999660122088023,3.001471458251876,3.001471458251876,5.654367459757416
16,128,10,0,100,10,3,0.9994810799519975,3.002854155992973,3.002854155992973,6.059370882290802
17,128,10,0,100,10,3,0.9992301131129314,3.0049813122131894,3.0049813122131894,6.4167417417087735
18,128,10,0,100,10,3,0.9988927950564227,3.0080632950266204,3.0080632950266204,6.732270414706168
19,128,10,0,100,10,3,0.9984546482002554,3.0123155641219443,3.0123155641219443,7.011295223863869
20,128,10,0,100,10,3,0.9979016567736525,3.017951342917714,3.017951342917714,7.258581507283076
2,256,10,0,100,10,3,4.999999999999998e-11,4.999999955679999e-9,4.999999955679999e-9,0.0
3,256,10,0,100,10,3,5.000000000038558e-11,5.000803768972388e-9,5.000803768972388e-9,8.038014698286132e-13
4,256,10,0,100,10,3,5.000022794361929e-11,6.728005283211155e-7,6.728005283211155e-7,6.678005282090281e-7
5,256,10,0,100,10,3,5.0077281426467774e-11,0.0002893631093973583,0.0002893631093973583,0.0002893581093654784
6,256,10,0,100,10,3,5.1673278955401394e-11,0.007378693173657335,0.007378693173657335,0.00737868817318965
7,256,10,0,100,10,3,6.17585623411776e-11,0.05099884299865506,0.05099884299865506,0.05099883799616566
8,256,10,0,100,10,3,1.181739562563013e-10,0.17746280122720443,0.17746280122720443,0.1774627962105124
